2017.06.14-23:00,11110.00,11110.00,11108.00,11108.00,2
2017.06.14-23:15,11110.00,11110.00,11110.00,11110.00,1
2017.06.14-23:30,11108.00,11110.00,11108.00,11108.00,3
2017.06.15-03:45,11108.00,11108.00,11108.00,11108.00,1
2017.06.15-04:00,11108.00,11123.00,11108.00,11110.00,131
2017.06.15-04:15,11108.00,11108.00,11080.00,11088.00,66
2017.06.15-04:30,11085.00,11118.00,11075.00,11093.00,394
2017.06.15-04:45,11093.00,11095.00,11030.00,11043.00,260
2017.06.15-05:00,11040.00,11040.00,11000.00,11003.00,240
2017.06.15-05:15,11000.00,11028.00,10990.00,11025.00,181
2017.06.15-05:30,11023.00,11065.00,11020.00,11055.00,193
2017.06.15-05:45,11058.00,11058.00,11045.00,11053.00,93
2017.06.15-06:00,11050.00,11053.00,11018.00,11020.00,118
2017.06.15-06:15,11023.00,11023.00,10988.00,11000.00,88
2017.06.15-06:30,11003.00,11003.00,11003.00,11003.00,1
2017.06.15-06:45,11000.00,11003.00,11000.00,11003.00,7
2017.06.15-07:00,11000.00,11005.00,11000.00,11005.00,15
2017.06.15-07:15,11008.00,11008.00,11008.00,11008.00,1
2017.06.15-07:30,11010.00,11010.00,11005.00,11008.00,29
2017.06.15-07:45,11008.00,11010.00,11008.00,11008.00,37
2017.06.15-08:00,11008.00,11020.00,11000.00,11010.00,114
2017.06.15-08:15,11013.00,11020.00,11003.00,11020.00,85
2017.06.15-08:30,11020.00,11035.00,11013.00,11015.00,151
2017.06.15-08:45,11013.00,11033.00,11010.00,11013.00,104
2017.06.15-09:00,11015.00,11035.00,11010.00,11030.00,121
2017.06.15-09:15,11028.00,11030.00,11008.00,11013.00,40
2017.06.15-09:30,11013.00,11015.00,11000.00,11008.00,108
2017.06.15-09:45,11005.00,11013.00,11000.00,11013.00,157
2017.06.15-10:00,11010.00,11013.00,10988.00,10988.00,68
2017.06.15-10:15,10985.00,10993.00,10985.00,10990.00,49
2017.06.15-10:30,10990.00,10993.00,10988.00,10988.00,109
2017.06.15-10:45,10990.00,10990.00,10988.00,10988.00,226
2017.06.15-11:00,10988.00,10988.00,10985.00,10988.00,159
2017.06.15-11:15,10988.00,10995.00,10983.00,10983.00,71
2017.06.15-12:00,10985.00,10985.00,10985.00,10985.00,2
2017.06.15-12:15,10983.00,10983.00,10983.00,10983.00,1
2017.06.15-12:30,10980.00,10983.00,10980.00,10983.00,2
2017.06.15-12:45,10980.00,10983.00,10980.00,10983.00,4
2017.06.15-13:00,10985.00,10985.00,10980.00,10980.00,10
2017.06.15-13:15,10980.00,10980.00,10970.00,10975.00,18
2017.06.15-13:30,10978.00,10980.00,10978.00,10980.00,3
2017.06.15-13:45,10978.00,10983.00,10978.00,10983.00,4
2017.06.15-14:00,10983.00,10985.00,10983.00,10985.00,2
2017.06.15-14:15,10983.00,10988.00,10983.00,10988.00,8
2017.06.15-14:30,10985.00,10990.00,10985.00,10990.00,13
2017.06.15-14:45,10990.00,10993.00,10990.00,10990.00,22
2017.06.15-15:00,10993.00,10993.00,10990.00,10990.00,3
2017.06.15-15:30,10988.00,10988.00,10988.00,10988.00,2
2017.06.15-15:45,10985.00,10985.00,10985.00,10985.00,1
2017.06.15-16:00,10988.00,10990.00,10988.00,10990.00,4
2017.06.15-16:15,10988.00,10988.00,10988.00,10988.00,2
2017.06.15-16:30,10988.00,10995.00,10988.00,10993.00,8
2017.06.15-16:45,10990.00,10993.00,10990.00,10993.00,6
2017.06.15-17:00,10995.00,10995.00,10990.00,10990.00,7
2017.06.15-17:15,10988.00,10990.00,10980.00,10983.00,11
2017.06.15-17:30,10985.00,10988.00,10983.00,10988.00,4
2017.06.15-17:45,10985.00,10988.00,10985.00,10988.00,5
2017.06.15-18:00,10990.00,10993.00,10990.00,10990.00,5
2017.06.15-18:15,10990.00,10998.00,10990.00,10998.00,10
2017.06.15-18:45,10995.00,10998.00,10993.00,10993.00,7
2017.06.15-19:00,10993.00,10993.00,10993.00,10993.00,3
2017.06.15-19:15,10993.00,10995.00,10993.00,10993.00,3
2017.06.15-20:00,10993.00,10995.00,10993.00,10995.00,3
2017.06.15-20:15,10993.00,10995.00,10990.00,10990.00,4
2017.06.15-20:30,10993.00,10993.00,10990.00,10993.00,3
2017.06.15-20:45,10990.00,10995.00,10990.00,10995.00,4
2017.06.15-22:30,10993.00,10993.00,10993.00,10993.00,1
2017.06.15-22:45,10995.00,10995.00,10995.00,10995.00,1
2017.06.15-23:00,10993.00,10995.00,10993.00,10995.00,2
2017.06.15-23:15,10993.00,10995.00,10993.00,10993.00,13
2017.06.15-23:30,10995.00,10995.00,10993.00,10993.00,8
2017.06.16-03:45,10983.00,10983.00,10983.00,10983.00,1
2017.06.16-04:00,10980.00,10993.00,10975.00,10993.00,35
2017.06.16-04:15,10990.00,11005.00,10990.00,10995.00,119
2017.06.16-04:30,10998.00,11053.00,10990.00,11040.00,289
2017.06.16-04:45,11040.00,11055.00,11000.00,11013.00,176
2017.06.16-05:00,11010.00,11020.00,10993.00,11018.00,93
2017.06.16-05:15,11015.00,11030.00,11001.00,11004.00,115
2017.06.16-05:30,11006.00,11031.00,11004.00,11011.00,82
2017.06.16-05:45,11014.00,11031.00,11014.00,11014.00,82
2017.06.16-06:00,11016.00,11019.00,11006.00,11011.00,45
2017.06.16-06:15,11009.00,11014.00,10996.00,10996.00,49
2017.06.16-06:30,10999.00,10999.00,10996.00,10999.00,5
2017.06.16-06:45,11001.00,11006.00,10999.00,11001.00,11
2017.06.16-07:00,11001.00,11001.00,10999.00,10999.00,14
2017.06.16-07:45,10996.00,11001.00,10996.00,11001.00,16
2017.06.16-08:00,10999.00,11001.00,10991.00,10991.00,173
2017.06.16-08:15,10989.00,10989.00,10979.00,10984.00,89
2017.06.16-08:30,10981.00,10991.00,10981.00,10981.00,98
2017.06.16-08:45,10984.00,10994.00,10974.00,10991.00,64
2017.06.16-09:00,10989.00,10994.00,10986.00,10994.00,47
2017.06.16-09:15,10991.00,11001.00,10989.00,10989.00,42
2017.06.16-09:30,10986.00,10991.00,10956.00,10964.00,146
2017.06.16-09:45,10961.00,10961.00,10931.00,10949.00,201
2017.06.16-10:00,10946.00,10959.00,10946.00,10959.00,67
2017.06.16-10:15,10959.00,10961.00,10956.00,10956.00,37
2017.06.16-10:30,10954.00,10956.00,10951.00,10954.00,28
2017.06.16-10:45,10951.00,10954.00,10944.00,10944.00,71
2017.06.16-11:00,10944.00,10959.00,10941.00,10959.00,71
2017.06.16-11:15,10961.00,10964.00,10956.00,10959.00,18
2017.06.16-12:00,10956.00,10959.00,10956.00,10956.00,5
2017.06.16-12:15,10954.00,10954.00,10949.00,10951.00,8
2017.06.16-12:30,10949.00,10956.00,10949.00,10956.00,8
2017.06.16-12:45,10954.00,10956.00,10954.00,10956.00,2
2017.06.16-13:00,10959.00,10959.00,10959.00,10959.00,1
2017.06.16-13:15,10956.00,10956.00,10956.00,10956.00,2
2017.06.16-13:45,10959.00,10959.00,10956.00,10959.00,3
2017.06.16-14:00,10961.00,10961.00,10961.00,10961.00,1
2017.06.16-14:45,10964.00,10964.00,10961.00,10961.00,3
2017.06.16-15:00,10961.00,10964.00,10961.00,10961.00,6
2017.06.16-15:15,10964.00,10964.00,10961.00,10964.00,6
2017.06.16-15:30,10964.00,10964.00,10961.00,10961.00,4
2017.06.16-16:00,10959.00,10959.00,10956.00,10956.00,4
2017.06.16-16:15,10954.00,10954.00,10951.00,10951.00,4
2017.06.16-16:30,10951.00,10951.00,10941.00,10941.00,10
2017.06.16-16:45,10941.00,10944.00,10939.00,10939.00,7
2017.06.16-17:00,10939.00,10941.00,10936.00,10939.00,27
2017.06.16-17:15,10936.00,10936.00,10936.00,10936.00,2
2017.06.16-17:30,10936.00,10939.00,10936.00,10939.00,2
2017.06.16-17:45,10936.00,10936.00,10934.00,10936.00,7
2017.06.16-18:00,10939.00,10939.00,10936.00,10939.00,3
2017.06.16-18:15,10939.00,10944.00,10939.00,10941.00,5
2017.06.16-18:30,10941.00,10941.00,10939.00,10939.00,8
2017.06.16-18:45,10941.00,10946.00,10941.00,10946.00,5
2017.06.16-19:45,10944.00,10944.00,10944.00,10944.00,1
2017.06.16-20:00,10946.00,10951.00,10946.00,10949.00,5
2017.06.16-20:15,10951.00,10951.00,10949.00,10949.00,4
2017.06.16-20:30,10949.00,10949.00,10949.00,10949.00,1
2017.06.16-21:00,10949.00,10954.00,10949.00,10951.00,4
2017.06.16-21:15,10951.00,10956.00,10951.00,10954.00,5
2017.06.16-21:30,10956.00,10956.00,10956.00,10956.00,1
2017.06.16-21:45,10954.00,10956.00,10954.00,10956.00,2
2017.06.16-23:00,10954.00,10954.00,10954.00,10954.00,1
2017.06.16-23:15,10954.00,10954.00,10954.00,10954.00,1
2017.06.16-23:30,10951.00,10954.00,10951.00,10951.00,7
2017.06.19-04:00,10949.00,10989.00,10949.00,10974.00,87
2017.06.19-04:15,10976.00,11001.00,10976.00,10984.00,110
2017.06.19-04:30,10986.00,11059.00,10971.00,11059.00,450
2017.06.19-04:45,11061.00,11069.00,11026.00,11046.00,248
2017.06.19-05:00,11049.00,11079.00,11041.00,11079.00,139
2017.06.19-05:15,11081.00,11084.00,11056.00,11066.00,126
2017.06.19-05:30,11069.00,11069.00,11044.00,11056.00,134
2017.06.19-05:45,11059.00,11066.00,11056.00,11059.00,27
2017.06.19-06:00,11056.00,11076.00,11049.00,11076.00,56
2017.06.19-06:15,11079.00,11099.00,11074.00,11096.00,52
2017.06.19-06:30,11096.00,11104.00,11096.00,11099.00,8
2017.06.19-06:45,11096.00,11099.00,11089.00,11096.00,34
2017.06.19-07:00,11099.00,11099.00,11099.00,11099.00,5
2017.06.19-07:15,11101.00,11101.00,11099.00,11101.00,5
2017.06.19-07:30,11099.00,11101.00,11099.00,11099.00,4
2017.06.19-07:45,11099.00,11099.00,11099.00,11099.00,6
2017.06.19-08:00,11101.00,11101.00,11086.00,11086.00,55
2017.06.19-08:15,11081.00,11084.00,11056.00,11061.00,83
2017.06.19-08:30,11064.00,11069.00,11051.00,11051.00,50
2017.06.19-08:45,11054.00,11054.00,11046.00,11049.00,114
2017.06.19-09:00,11046.00,11056.00,11044.00,11056.00,92
2017.06.19-09:15,11054.00,11056.00,11029.00,11036.00,51
2017.06.19-09:30,11034.00,11056.00,11031.00,11054.00,82
2017.06.19-09:45,11051.00,11076.00,11049.00,11071.00,171
2017.06.19-10:00,11074.00,11081.00,11066.00,11079.00,39
2017.06.19-10:15,11076.00,11079.00,11074.00,11076.00,14
2017.06.19-10:30,11076.00,11079.00,11074.00,11076.00,63
2017.06.19-10:45,11074.00,11076.00,11069.00,11076.00,84
2017.06.19-11:00,11074.00,11076.00,11069.00,11069.00,65
2017.06.19-11:15,11071.00,11079.00,11069.00,11079.00,50
2017.06.19-12:00,11074.00,11079.00,11074.00,11076.00,9
2017.06.19-13:15,11074.00,11076.00,11074.00,11076.00,4
2017.06.19-14:30,11079.00,11079.00,11079.00,11079.00,2
2017.06.19-15:30,11081.00,11081.00,11081.00,11081.00,1
2017.06.19-16:00,11081.00,11081.00,11081.00,11081.00,2
2017.06.19-16:30,11079.00,11086.00,11079.00,11086.00,11
2017.06.19-17:00,11089.00,11091.00,11089.00,11091.00,3
2017.06.19-17:15,11094.00,11094.00,11094.00,11094.00,1
2017.06.19-17:30,11094.00,11094.00,11094.00,11094.00,2
2017.06.19-18:45,11094.00,11096.00,11094.00,11096.00,3
2017.06.19-19:30,11094.00,11096.00,11094.00,11094.00,18
2017.06.19-19:45,11096.00,11099.00,11096.00,11099.00,2
2017.06.19-21:15,11096.00,11096.00,11096.00,11096.00,2
2017.06.19-21:45,11099.00,11099.00,11099.00,11099.00,1
2017.06.19-22:00,11101.00,11101.00,11101.00,11101.00,1
2017.06.19-22:15,11104.00,11106.00,11104.00,11106.00,2
2017.06.19-22:30,11104.00,11104.00,11104.00,11104.00,2
2017.06.19-22:45,11106.00,11119.00,11106.00,11114.00,16
2017.06.19-23:00,11114.00,11114.00,11111.00,11111.00,11
2017.06.19-23:15,11111.00,11111.00,11111.00,11111.00,3
2017.06.20-04:00,11096.00,11104.00,11094.00,11096.00,130
2017.06.20-04:15,11094.00,11099.00,11076.00,11096.00,93
2017.06.20-04:30,11099.00,11121.00,11064.00,11074.00,417
2017.06.20-04:45,11071.00,11079.00,11041.00,11054.00,179
2017.06.20-05:00,11051.00,11056.00,11014.00,11026.00,173
2017.06.20-05:15,11029.00,11039.00,11019.00,11030.00,77
2017.06.20-05:30,11028.00,11035.00,11010.00,11033.00,110
2017.06.20-05:45,11035.00,11048.00,11033.00,11035.00,47
2017.06.20-06:00,11038.00,11058.00,11033.00,11045.00,84
2017.06.20-06:15,11043.00,11055.00,11043.00,11048.00,81
2017.06.20-06:30,11045.00,11045.00,11045.00,11045.00,1
2017.06.20-06:45,11043.00,11043.00,11043.00,11043.00,1
2017.06.20-07:15,11040.00,11043.00,11040.00,11043.00,16
2017.06.20-07:30,11040.00,11043.00,11040.00,11040.00,13
2017.06.20-07:45,11043.00,11043.00,11040.00,11040.00,14
2017.06.20-08:00,11043.00,11045.00,11035.00,11035.00,48
2017.06.20-08:15,11033.00,11035.00,11025.00,11025.00,52
2017.06.20-08:30,11023.00,11033.00,11018.00,11025.00,74
2017.06.20-08:45,11023.00,11043.00,11020.00,11038.00,66
2017.06.20-09:00,11035.00,11055.00,11033.00,11048.00,110
2017.06.20-09:15,11048.00,11050.00,11018.00,11033.00,103
2017.06.20-09:30,11035.00,11048.00,11030.00,11040.00,65
2017.06.20-09:45,11038.00,11048.00,11025.00,11045.00,119
2017.06.20-10:00,11045.00,11045.00,11030.00,11030.00,15
2017.06.20-10:15,11033.00,11035.00,11033.00,11035.00,9
2017.06.20-10:30,11033.00,11035.00,11028.00,11028.00,22
2017.06.20-10:45,11030.00,11033.00,11028.00,11030.00,24
2017.06.20-11:00,11028.00,11033.00,11028.00,11028.00,30
2017.06.20-11:15,11028.00,11033.00,11028.00,11030.00,14
2017.06.20-12:00,11033.00,11038.00,11033.00,11038.00,6
2017.06.20-12:15,11035.00,11035.00,11033.00,11033.00,2
2017.06.20-12:30,11030.00,11030.00,11030.00,11030.00,1
2017.06.20-12:45,11030.00,11033.00,11030.00,11033.00,2
2017.06.20-13:00,11030.00,11030.00,11030.00,11030.00,2
2017.06.20-13:30,11033.00,11033.00,11030.00,11033.00,5
2017.06.20-14:15,11030.00,11030.00,11030.00,11030.00,2
2017.06.20-14:45,11033.00,11033.00,11030.00,11033.00,3
2017.06.20-15:00,11030.00,11030.00,11028.00,11028.00,6
2017.06.20-15:15,11028.00,11028.00,11025.00,11025.00,2
2017.06.20-15:30,11023.00,11023.00,11023.00,11023.00,1
2017.06.20-16:15,11023.00,11028.00,11023.00,11028.00,6
2017.06.20-16:30,11030.00,11033.00,11020.00,11030.00,20
2017.06.20-16:45,11028.00,11030.00,11023.00,11025.00,13
2017.06.20-17:00,11023.00,11023.00,11020.00,11020.00,4
2017.06.20-17:15,11018.00,11018.00,11018.00,11018.00,1
2017.06.20-17:30,11018.00,11020.00,11018.00,11020.00,2
2017.06.20-17:45,11020.00,11025.00,11020.00,11025.00,8
2017.06.20-18:00,11023.00,11025.00,11023.00,11025.00,3
2017.06.20-18:15,11023.00,11023.00,11023.00,11023.00,2
2017.06.20-18:30,11020.00,11020.00,11015.00,11015.00,13
2017.06.20-19:15,11013.00,11013.00,11013.00,11013.00,2
2017.06.20-19:30,11013.00,11013.00,11013.00,11013.00,2
2017.06.20-19:45,11013.00,11013.00,11013.00,11013.00,1
2017.06.20-20:00,11015.00,11018.00,11015.00,11018.00,3
2017.06.20-20:45,11020.00,11020.00,11015.00,11015.00,4
2017.06.20-21:15,11018.00,11018.00,11015.00,11018.00,3
2017.06.20-21:30,11015.00,11018.00,11013.00,11018.00,8
2017.06.20-21:45,11015.00,11015.00,11015.00,11015.00,2
2017.06.20-22:15,11018.00,11018.00,11018.00,11018.00,1
2017.06.20-22:30,11015.00,11018.00,11013.00,11013.00,9
2017.06.20-22:45,11013.00,11015.00,11013.00,11015.00,30
2017.06.20-23:00,11015.00,11015.00,11015.00,11015.00,5
2017.06.20-23:15,11018.00,11020.00,11015.00,11020.00,4
2017.06.20-23:30,11015.00,11088.00,11015.00,11078.00,100
2017.06.21-03:45,11108.00,11108.00,11108.00,11108.00,1
2017.06.21-04:00,11113.00,11143.00,11103.00,11113.00,251
2017.06.21-04:15,11110.00,11115.00,11088.00,11088.00,110
2017.06.21-04:30,11090.00,11108.00,11013.00,11040.00,474
2017.06.21-04:45,11043.00,11085.00,11025.00,11080.00,171
2017.06.21-05:00,11083.00,11158.00,11078.00,11135.00,266
2017.06.21-05:15,11138.00,11143.00,11115.00,11143.00,186
2017.06.21-05:30,11140.00,11140.00,11110.00,11130.00,119
2017.06.21-05:45,11133.00,11135.00,11098.00,11100.00,140
2017.06.21-06:00,11098.00,11108.00,11083.00,11083.00,155
2017.06.21-06:15,11083.00,11100.00,11083.00,11095.00,83
2017.06.21-06:30,11098.00,11100.00,11095.00,11098.00,28
2017.06.21-06:45,11100.00,11100.00,11098.00,11098.00,6
2017.06.21-07:00,11095.00,11100.00,11095.00,11098.00,36
2017.06.21-07:15,11100.00,11100.00,11093.00,11095.00,28
2017.06.21-07:30,11095.00,11095.00,11090.00,11090.00,113
2017.06.21-07:45,11090.00,11093.00,11088.00,11088.00,39
2017.06.21-08:00,11088.00,11093.00,11080.00,11080.00,69
2017.06.21-08:15,11078.00,11078.00,11063.00,11073.00,84
2017.06.21-08:30,11070.00,11093.00,11068.00,11085.00,56
2017.06.21-08:45,11083.00,11113.00,11078.00,11103.00,114
2017.06.21-09:00,11100.00,11118.00,11093.00,11108.00,111
2017.06.21-09:15,11110.00,11130.00,11108.00,11128.00,107
2017.06.21-09:30,11130.00,11140.00,11118.00,11138.00,65
2017.06.21-09:45,11140.00,11168.00,11140.00,11165.00,132
2017.06.21-10:00,11163.00,11163.00,11145.00,11158.00,51
2017.06.21-10:15,11158.00,11158.00,11145.00,11150.00,40
2017.06.21-10:30,11153.00,11155.00,11140.00,11155.00,96
2017.06.21-10:45,11155.00,11158.00,11150.00,11153.00,42
2017.06.21-11:00,11153.00,11155.00,11145.00,11153.00,74
2017.06.21-11:15,11150.00,11153.00,11145.00,11150.00,45
2017.06.21-11:45,11155.00,11155.00,11155.00,11155.00,1
2017.06.21-12:00,11158.00,11158.00,11153.00,11155.00,25
2017.06.21-12:15,11153.00,11155.00,11153.00,11155.00,4
2017.06.21-12:30,11158.00,11160.00,11158.00,11158.00,4
2017.06.21-12:45,11160.00,11160.00,11158.00,11160.00,4
2017.06.21-13:00,11160.00,11160.00,11158.00,11158.00,2
2017.06.21-13:15,11160.00,11160.00,11158.00,11158.00,3
2017.06.21-13:30,11158.00,11160.00,11158.00,11160.00,2
2017.06.21-13:45,11160.00,11163.00,11160.00,11163.00,2
2017.06.21-14:00,11163.00,11163.00,11163.00,11163.00,2
2017.06.21-14:15,11163.00,11163.00,11158.00,11158.00,4
2017.06.21-15:15,11158.00,11160.00,11158.00,11160.00,2
2017.06.21-15:30,11163.00,11163.00,11163.00,11163.00,1
2017.06.21-16:00,11163.00,11168.00,11163.00,11168.00,6
2017.06.21-16:15,11170.00,11170.00,11165.00,11168.00,8
2017.06.21-16:30,11168.00,11170.00,11165.00,11168.00,9
2017.06.21-16:45,11168.00,11173.00,11165.00,11165.00,12
2017.06.21-17:00,11165.00,11170.00,11165.00,11168.00,14
2017.06.21-17:15,11165.00,11168.00,11165.00,11165.00,5
2017.06.21-17:30,11168.00,11178.00,11168.00,11178.00,12
2017.06.21-17:45,11175.00,11178.00,11175.00,11175.00,9
2017.06.21-18:00,11173.00,11173.00,11163.00,11163.00,8
2017.06.21-18:15,11160.00,11165.00,11160.00,11163.00,5
2017.06.21-18:30,11165.00,11168.00,11163.00,11168.00,12
2017.06.21-19:15,11165.00,11165.00,11163.00,11163.00,3
2017.06.21-19:45,11160.00,11160.00,11160.00,11160.00,1
2017.06.21-20:00,11163.00,11163.00,11160.00,11160.00,6
2017.06.21-20:15,11163.00,11163.00,11160.00,11160.00,3
2017.06.21-21:00,11160.00,11160.00,11160.00,11160.00,1
2017.06.21-21:30,11163.00,11163.00,11163.00,11163.00,1
2017.06.21-21:45,11163.00,11165.00,11163.00,11165.00,2
2017.06.21-22:30,11163.00,11165.00,11163.00,11165.00,2
2017.06.21-23:00,11163.00,11165.00,11163.00,11163.00,7
2017.06.21-23:15,11163.00,11163.00,11163.00,11163.00,5
2017.06.21-23:30,11163.00,11168.00,11163.00,11163.00,20
2017.06.22-03:45,11170.00,11170.00,11170.00,11170.00,1
2017.06.22-04:00,11168.00,11170.00,11140.00,11143.00,58
2017.06.22-04:15,11145.00,11153.00,11143.00,11145.00,57
2017.06.22-04:30,11148.00,11250.00,11143.00,11235.00,438
2017.06.22-04:45,11233.00,11278.00,11233.00,11263.00,251
2017.06.22-05:00,11265.00,11278.00,11238.00,11250.00,252
2017.06.22-05:15,11248.00,11258.00,11225.00,11258.00,161
2017.06.22-05:30,11255.00,11260.00,11235.00,11250.00,139
2017.06.22-05:45,11248.00,11293.00,11248.00,11293.00,180
2017.06.22-06:00,11295.00,11340.00,11290.00,11308.00,206
2017.06.22-06:15,11310.00,11350.00,11303.00,11348.00,231
2017.06.22-06:30,11350.00,11358.00,11343.00,11355.00,67
2017.06.22-06:45,11355.00,11363.00,11355.00,11360.00,39
2017.06.22-07:00,11360.00,11368.00,11360.00,11365.00,20
2017.06.22-07:15,11365.00,11365.00,11358.00,11360.00,30
2017.06.22-07:30,11363.00,11363.00,11358.00,11358.00,10
2017.06.22-07:45,11358.00,11363.00,11358.00,11360.00,34
2017.06.22-08:00,11363.00,11375.00,11340.00,11348.00,163
2017.06.22-08:15,11350.00,11398.00,11350.00,11385.00,209
2017.06.22-08:30,11383.00,11388.00,11350.00,11368.00,180
2017.06.22-08:45,11370.00,11400.00,11348.00,11393.00,149
2017.06.22-09:00,11395.00,11400.00,11340.00,11348.00,218
2017.06.22-09:15,11345.00,11348.00,11310.00,11315.00,114
2017.06.22-09:30,11315.00,11320.00,11285.00,11300.00,203
2017.06.22-09:45,11295.00,11295.00,11253.00,11263.00,200
2017.06.22-10:00,11260.00,11260.00,11205.00,11228.00,138
2017.06.22-10:15,11225.00,11233.00,11225.00,11228.00,44
2017.06.22-10:30,11225.00,11230.00,11215.00,11215.00,67
2017.06.22-10:45,11213.00,11225.00,11213.00,11220.00,42
2017.06.22-11:00,11220.00,11228.00,11220.00,11223.00,29
2017.06.22-11:15,11225.00,11240.00,11223.00,11240.00,47
2017.06.22-12:00,11243.00,11243.00,11240.00,11240.00,3
2017.06.22-12:15,11243.00,11243.00,11240.00,11243.00,4
2017.06.22-12:30,11243.00,11245.00,11243.00,11245.00,2
2017.06.22-12:45,11248.00,11248.00,11248.00,11248.00,2
2017.06.22-13:00,11245.00,11248.00,11245.00,11248.00,2
2017.06.22-13:15,11250.00,11250.00,11250.00,11250.00,2
2017.06.22-13:30,11250.00,11253.00,11250.00,11253.00,2
2017.06.22-13:45,11255.00,11255.00,11255.00,11255.00,1
2017.06.22-14:30,11258.00,11258.00,11255.00,11255.00,2
2017.06.22-14:45,11253.00,11253.00,11253.00,11253.00,3
2017.06.22-15:00,11250.00,11253.00,11250.00,11253.00,4
2017.06.22-15:15,11250.00,11250.00,11250.00,11250.00,1
2017.06.22-15:30,11253.00,11253.00,11253.00,11253.00,1
2017.06.22-15:45,11250.00,11250.00,11250.00,11250.00,2
2017.06.22-16:15,11253.00,11253.00,11253.00,11253.00,1
2017.06.22-16:30,11253.00,11255.00,11250.00,11250.00,16
2017.06.22-16:45,11250.00,11253.00,11250.00,11250.00,5
2017.06.22-17:00,11250.00,11250.00,11250.00,11250.00,7
2017.06.22-17:15,11253.00,11253.00,11250.00,11250.00,2
2017.06.22-17:30,11248.00,11250.00,11248.00,11250.00,3
2017.06.22-17:45,11250.00,11255.00,11250.00,11253.00,5
2017.06.22-18:00,11253.00,11263.00,11253.00,11263.00,7
2017.06.22-18:15,11265.00,11268.00,11265.00,11268.00,2
2017.06.22-18:30,11265.00,11270.00,11265.00,11268.00,12
2017.06.22-18:45,11268.00,11268.00,11268.00,11268.00,1
2017.06.22-19:00,11270.00,11270.00,11268.00,11268.00,4
2017.06.22-19:15,11268.00,11268.00,11265.00,11265.00,3
2017.06.22-19:30,11268.00,11268.00,11268.00,11268.00,1
2017.06.22-19:45,11268.00,11270.00,11268.00,11270.00,2
2017.06.22-20:15,11268.00,11268.00,11268.00,11268.00,2
2017.06.22-21:15,11268.00,11270.00,11268.00,11270.00,6
2017.06.22-21:45,11268.00,11268.00,11268.00,11268.00,1
2017.06.22-22:30,11270.00,11270.00,11268.00,11268.00,3
2017.06.22-22:45,11265.00,11265.00,11263.00,11263.00,2
2017.06.22-23:00,11265.00,11265.00,11263.00,11263.00,6
2017.06.22-23:15,11263.00,11263.00,11263.00,11263.00,1
2017.06.22-23:30,11265.00,11265.00,11265.00,11265.00,1
2017.06.23-03:45,11260.00,11260.00,11260.00,11260.00,1
2017.06.23-04:00,11260.00,11265.00,11243.00,11265.00,70
2017.06.23-04:15,11263.00,11263.00,11250.00,11253.00,72
2017.06.23-04:30,11250.00,11298.00,11218.00,11230.00,615
2017.06.23-04:45,11228.00,11228.00,11185.00,11210.00,386
2017.06.23-05:00,11210.00,11233.00,11205.00,11230.00,211
2017.06.23-05:15,11233.00,11253.00,11223.00,11230.00,218
2017.06.23-05:30,11233.00,11265.00,11225.00,11255.00,121
2017.06.23-05:45,11253.00,11298.00,11253.00,11288.00,207
2017.06.23-06:00,11285.00,11300.00,11260.00,11268.00,179
2017.06.23-06:15,11270.00,11278.00,11220.00,11225.00,241
2017.06.23-06:30,11228.00,11230.00,11218.00,11228.00,19
2017.06.23-06:45,11225.00,11230.00,11223.00,11223.00,16
2017.06.23-07:00,11225.00,11228.00,11225.00,11228.00,3
2017.06.23-07:15,11225.00,11228.00,11225.00,11228.00,3
2017.06.23-07:30,11230.00,11235.00,11230.00,11233.00,38
2017.06.23-07:45,11230.00,11230.00,11228.00,11230.00,9
2017.06.23-08:00,11230.00,11245.00,11210.00,11233.00,231
2017.06.23-08:15,11230.00,11250.00,11225.00,11233.00,153
2017.06.23-08:30,11233.00,11245.00,11223.00,11233.00,78
2017.06.23-08:45,11230.00,11278.00,11228.00,11263.00,110
2017.06.23-09:00,11260.00,11265.00,11248.00,11258.00,119
2017.06.23-09:15,11260.00,11285.00,11260.00,11285.00,90
2017.06.23-09:30,11288.00,11308.00,11265.00,11308.00,181
2017.06.23-09:45,11305.00,11345.00,11305.00,11340.00,279
2017.06.23-10:00,11338.00,11358.00,11333.00,11355.00,92
2017.06.23-10:15,11358.00,11368.00,11355.00,11358.00,141
2017.06.23-10:30,11358.00,11360.00,11350.00,11350.00,97
2017.06.23-10:45,11353.00,11358.00,11350.00,11355.00,75
2017.06.23-11:00,11355.00,11360.00,11355.00,11358.00,76
2017.06.23-11:15,11355.00,11355.00,11345.00,11345.00,45
2017.06.23-12:00,11343.00,11345.00,11343.00,11343.00,7
2017.06.23-12:15,11343.00,11345.00,11343.00,11345.00,6
2017.06.23-12:45,11343.00,11343.00,11340.00,11340.00,2
2017.06.23-13:00,11340.00,11343.00,11340.00,11343.00,4
2017.06.23-13:15,11340.00,11340.00,11338.00,11338.00,2
2017.06.23-13:30,11338.00,11338.00,11335.00,11338.00,3
2017.06.23-13:45,11338.00,11338.00,11338.00,11338.00,2
2017.06.23-14:00,11338.00,11338.00,11333.00,11333.00,4
2017.06.23-14:15,11330.00,11333.00,11328.00,11330.00,6
2017.06.23-14:30,11328.00,11328.00,11328.00,11328.00,1
